id,items_,filename,from_,to_
2459,s,cta0026.seg_B1,113364.0,119518.0
2460,l',cta0026.seg_B1,119518.0,125740.0
2461,l',cta0026.seg_B1,125740.0,131232.0
2462,e0,cta0026.seg_B1,131232.0,136264.0
2463,n,cta0026.seg_B1,136264.0,139144.0
2464,y4,cta0026.seg_B1,139144.0,145024.0
2465,a1,cta0026.seg_B1,178822.0,183268.0
2466,t,cta0026.seg_B1,183268.0,186684.0
2467,e0,cta0026.seg_B1,186684.0,190268.0
2468,t,cta0026.seg_B1,190268.0,193670.0
2469,y4,cta0026.seg_B1,193670.0,194810.0
2470,v,cta0026.seg_B1,194810.0,197716.0
2471,o4,cta0026.seg_B1,197716.0,199626.0
2472,p,cta0026.seg_B1,199626.0,203986.0
2473,y1,cta0026.seg_B1,203986.0,206848.0
2474,n',cta0026.seg_B1,206848.0,209058.0
2475,i1,cta0026.seg_B1,209058.0,211574.0
2476,m,cta0026.seg_B1,211574.0,215654.0
2477,a0,cta0026.seg_B1,215654.0,220140.0
2478,n',cta0026.seg_B1,220140.0,222938.0
2479,i4,cta0026.seg_B1,222938.0,226102.0
2480,a4,cta0026.seg_B1,226102.0,231548.0
2481,i1,cta0026.seg_B1,250882.0,256002.0
2482,s,cta0026.seg_B1,256002.0,261692.0
2483,p,cta0026.seg_B1,261692.0,267402.0
2484,u0,cta0026.seg_B1,267402.0,270222.0
2485,k,cta0026.seg_B1,270222.0,274200.0
2486,p,cta0026.seg_B1,274200.0,279528.0
2487,r,cta0026.seg_B1,279528.0,280730.0
2488,a1,cta0026.seg_B1,280730.0,285292.0
2489,n',cta0026.seg_B1,285292.0,288576.0
2490,i0,cta0026.seg_B1,288576.0,291370.0
2491,k,cta0026.seg_B1,291370.0,295174.0
2492,v,cta0026.seg_B1,295174.0,297634.0
2493,j,cta0026.seg_B1,297634.0,299486.0
2494,i1,cta0026.seg_B1,299486.0,302876.0
2495,v,cta0026.seg_B1,302876.0,305110.0
2496,o0,cta0026.seg_B1,305110.0,309062.0
2497,s',cta0026.seg_B1,309062.0,316188.0
2498,e0,cta0026.seg_B1,316188.0,320222.0
2499,r,cta0026.seg_B1,320222.0,323274.0
2500,c,cta0026.seg_B1,323274.0,329672.0
2501,e4,cta0026.seg_B1,329672.0,333364.0
2502,i1,cta0026.seg_B1,358190.0,363088.0
2503,o0,cta0026.seg_B1,363088.0,367738.0
2504,n,cta0026.seg_B1,367738.0,369824.0
2505,p,cta0026.seg_B1,369824.0,374156.0
2506,o1,cta0026.seg_B1,374156.0,377206.0
2507,b,cta0026.seg_B1,377206.0,380240.0
2508,l',cta0026.seg_B1,380240.0,382940.0
2509,i1,cta0026.seg_B1,382940.0,385954.0
2510,d,cta0026.seg_B1,385954.0,390366.0
2511,n',cta0026.seg_B1,390366.0,394168.0
2512,e0,cta0026.seg_B1,394168.0,398614.0
2513,l,cta0026.seg_B1,398614.0,403224.0
2514,s,cta0026.seg_B1,425124.0,432068.0
2515,n',cta0026.seg_B1,432068.0,437950.0
2516,i0,cta0026.seg_B1,437950.0,441960.0
2517,k,cta0026.seg_B1,441960.0,450532.0
2518,n',cta0026.seg_B1,473430.0,479254.0
2519,i1,cta0026.seg_B1,479254.0,482212.0
2520,m,cta0026.seg_B1,482212.0,487778.0
2521,o0,cta0026.seg_B1,487778.0,490586.0
2522,k,cta0026.seg_B1,490586.0,495266.0
2523,p,cta0026.seg_B1,495266.0,498790.0
2524,a1,cta0026.seg_B1,498790.0,502164.0
2525,d,cta0026.seg_B1,502164.0,506198.0
2526,n',cta0026.seg_B1,506198.0,508958.0
2527,a0,cta0026.seg_B1,508958.0,513492.0
2528,d',cta0026.seg_B1,513492.0,516212.0
2529,g,cta0026.seg_B1,516212.0,520578.0
2530,l,cta0026.seg_B1,520578.0,523826.0
2531,a0,cta0026.seg_B1,523826.0,527982.0
2532,s,cta0026.seg_B1,527982.0,534044.0
2533,n,cta0026.seg_B1,534044.0,535932.0
2534,a1,cta0026.seg_B1,535932.0,539388.0
2535,l',cta0026.seg_B1,539388.0,542608.0
2536,e0,cta0026.seg_B1,542608.0,547514.0
2537,n,cta0026.seg_B1,547514.0,550734.0
2538,o4,cta0026.seg_B1,550734.0,554114.0
2539,t,cta0027.seg_B1,0.0,2442.0
2540,a0,cta0027.seg_B1,2442.0,6714.0
2541,k,cta0027.seg_B1,6714.0,9818.0
2542,k,cta0027.seg_B1,9818.0,12804.0
2543,a0,cta0027.seg_B1,12804.0,15482.0
2544,k,cta0027.seg_B1,15482.0,19822.0
2545,o0,cta0027.seg_B1,19822.0,23636.0
2546,n,cta0027.seg_B1,23636.0,26698.0
2547,m,cta0027.seg_B1,26698.0,29586.0
2548,a1,cta0027.seg_B1,29586.0,34130.0
2549,l,cta0027.seg_B1,34130.0,35466.0
2550,ch,cta0027.seg_B1,35466.0,42990.0
2551,a0,cta0027.seg_B1,42990.0,49338.0
2552,l,cta0027.seg_B1,49338.0,54666.0
2553,l',cta0027.seg_B1,65662.0,72142.0
2554,e0,cta0027.seg_B1,72142.0,76696.0
2555,n,cta0027.seg_B1,76696.0,79578.0
2556,a4,cta0027.seg_B1,79578.0,81872.0
2557,p,cta0027.seg_B1,81872.0,85834.0
2558,r,cta0027.seg_B1,85834.0,87336.0
2559,y1,cta0027.seg_B1,87336.0,89292.0
2560,d,cta0027.seg_B1,89292.0,91662.0
2561,a1,cta0027.seg_B1,91662.0,94918.0
2562,l,cta0027.seg_B1,94918.0,97668.0
2563,zh,cta0027.seg_B1,97668.0,101222.0
2564,a0,cta0027.seg_B1,101222.0,107790.0
2565,l,cta0027.seg_B1,107790.0,111564.0
2566,a4,cta0027.seg_B1,111564.0,115370.0
2567,m,cta0027.seg_B1,153468.0,158152.0
2568,y1,cta0027.seg_B1,158152.0,160804.0
2569,t',cta0027.seg_B1,160804.0,164694.0
2570,i1,cta0027.seg_B1,164694.0,167282.0
2571,r',cta0027.seg_B1,167282.0,168976.0
2572,i0,cta0027.seg_B1,168976.0,172332.0
2573,n,cta0027.seg_B1,172332.0,175666.0
2574,s,cta0027.seg_B1,175666.0,178788.0
2575,k,cta0027.seg_B1,178788.0,183008.0
2576,e4,cta0027.seg_B1,183008.0,188286.0
2577,k,cta0027.seg_B1,188286.0,193064.0
2578,o0,cta0027.seg_B1,193064.0,197556.0
2579,m,cta0027.seg_B1,197556.0,199006.0
2580,n,cta0027.seg_B1,199006.0,201682.0
2581,a4,cta0027.seg_B1,201682.0,203918.0
2582,t,cta0027.seg_B1,203918.0,207076.0
2583,a4,cta0027.seg_B1,207076.0,209160.0
2584,n,cta0027.seg_B1,209160.0,211892.0
2585,y1,cta0027.seg_B1,211892.0,213514.0
2586,p,cta0027.seg_B1,213514.0,216920.0
2587,r,cta0027.seg_B1,216920.0,218448.0
2588,a2,cta0027.seg_B1,218448.0,219966.0
2589,f,cta0027.seg_B1,219966.0,222210.0
2590,s,cta0027.seg_B1,222210.0,226212.0
2591,a1,cta0027.seg_B1,226212.0,228972.0
2592,j,cta0027.seg_B1,228972.0,232448.0
2593,u0,cta0027.seg_B1,232448.0,236778.0
2594,z,cta0027.seg_B1,236778.0,239844.0
2595,n,cta0027.seg_B1,239844.0,242572.0
2596,y4,cta0027.seg_B1,242572.0,244788.0
2597,j,cta0027.seg_B1,244788.0,248116.0
2598,i0,cta0027.seg_B1,252576.0,256934.0
2599,m,cta0027.seg_B1,256934.0,259360.0
2600,p,cta0027.seg_B1,259360.0,264364.0
2601,a1,cta0027.seg_B1,264364.0,267926.0
2602,n,cta0027.seg_B1,267926.0,272260.0
2603,r,cta0027.seg_B1,272260.0,273390.0
2604,a0,cta0027.seg_B1,273390.0,278254.0
2605,v',cta0027.seg_B1,278254.0,280040.0
2606,i4,cta0027.seg_B1,280040.0,281662.0
2607,c,cta0027.seg_B1,281662.0,287294.0
2608,e4,cta0027.seg_B1,287294.0,289376.0
2609,n,cta0027.seg_B1,289376.0,291536.0
2610,e1,cta0027.seg_B1,291536.0,293566.0
2611,v',cta0027.seg_B1,293566.0,295778.0
2612,i1,cta0027.seg_B1,295778.0,297578.0
2613,r,cta0027.seg_B1,297578.0,300512.0
2614,n',cta0027.seg_B1,300512.0,303230.0
2615,i1,cta0027.seg_B1,303230.0,305106.0
2616,k,cta0027.seg_B1,305106.0,310546.0
2617,a0,cta0027.seg_B1,310546.0,318376.0
2618,a1,cta0027.seg_B1,348644.0,352694.0
2619,n,cta0027.seg_B1,352694.0,355480.0
2620,a0,cta0027.seg_B1,355480.0,358940.0
2621,y0,cta0027.seg_B1,358940.0,361494.0
2622,h,cta0027.seg_B1,361494.0,366840.0
2623,u1,cta0027.seg_B1,366840.0,369216.0
2624,s,cta0027.seg_B1,369216.0,373820.0
2625,t,cta0027.seg_B1,373820.0,378444.0
2626,r,cta0027.seg_B1,378444.0,379490.0
2627,o0,cta0027.seg_B1,379490.0,383598.0
2628,i4,cta0027.seg_B1,383598.0,387322.0
2629,d,cta0027.seg_B1,387322.0,389852.0
2630,g',cta0027.seg_B1,389852.0,392756.0
2631,i1,cta0027.seg_B1,392756.0,395192.0
2632,a2,cta0027.seg_B1,395192.0,397908.0
2633,g,cta0027.seg_B1,397908.0,401320.0
2634,r,cta0027.seg_B1,401320.0,402290.0
2635,a4,cta0027.seg_B1,402290.0,405946.0
2636,f',cta0027.seg_B1,405946.0,411154.0
2637,i0,cta0027.seg_B1,411154.0,413366.0
2638,ch,cta0027.seg_B1,413366.0,418554.0
2639,i4,cta0027.seg_B1,418554.0,419826.0
2640,s,cta0027.seg_B1,419826.0,423424.0
2641,k',cta0027.seg_B1,423424.0,427794.0
2642,i4,cta0027.seg_B1,427794.0,433558.0
2643,p,cta0027.seg_B1,453166.0,454652.0
2644,a2,cta0027.seg_B1,454652.0,456334.0
2645,t,cta0027.seg_B1,456334.0,459000.0
2646,a1,cta0027.seg_B1,459000.0,461802.0
2647,m,cta0027.seg_B1,461802.0,465060.0
2648,u0,cta0027.seg_B1,465060.0,466798.0
2649,sh,cta0027.seg_B1,466798.0,469758.0
2650,t,cta0027.seg_B1,469758.0,472352.0
2651,o0,cta0027.seg_B1,472352.0,474854.0
2652,zh,cta0027.seg_B1,474854.0,478302.0
2653,y1,cta0027.seg_B1,478302.0,481072.0
2654,n,cta0027.seg_B1,481072.0,483764.0
2655,a0,cta0027.seg_B1,483764.0,488110.0
2656,m,cta0027.seg_B1,488110.0,490792.0
2657,e1,cta0027.seg_B1,490792.0,491454.0
2658,r,cta0027.seg_B1,491454.0,493144.0
2659,k,cta0027.seg_B1,493144.0,497784.0
2660,u1,cta0027.seg_B1,497784.0,499774.0
2661,sh,cta0027.seg_B1,499774.0,504776.0
2662,e0,cta0027.seg_B1,504776.0,508964.0
2663,v',cta0027.seg_B1,508964.0,510242.0
2664,i4,cta0027.seg_B1,510242.0,512552.0
2665,ch,cta0027.seg_B1,512552.0,517682.0
2666,a4,cta0027.seg_B1,517682.0,520104.0
2667,r,cta0027.seg_B1,520104.0,521484.0
2668,a1,cta0027.seg_B1,521484.0,524982.0
2669,b,cta0027.seg_B1,524982.0,528340.0
2670,o0,cta0027.seg_B1,528340.0,531788.0
2671,t,cta0027.seg_B1,531788.0,534710.0
2672,e4,cta0027.seg_B1,534710.0,537148.0
2673,i4,cta0027.seg_B1,537148.0,538984.0
2674,d,cta0027.seg_B1,538984.0,541658.0
2675,g,cta0027.seg_B1,541658.0,545714.0
2676,d',cta0027.seg_B1,545714.0,548582.0
2677,e0,cta0027.seg_B1,548582.0,551290.0
2678,t,cta0027.seg_B1,551290.0,554800.0
2679,e4,cta0027.seg_B1,554800.0,556370.0
2680,v,cta0027.seg_B1,556370.0,560144.0
2681,o0,cta0027.seg_B1,560144.0,564362.0
2682,z,cta0027.seg_B1,564362.0,567050.0
2683,l',cta0027.seg_B1,567050.0,569148.0
2684,i4,cta0027.seg_B1,569148.0,571454.0
2685,k,cta0027.seg_B1,571454.0,575426.0
2686,a1,cta0027.seg_B1,575426.0,579008.0
2687,l,cta0027.seg_B1,579008.0,581956.0
2688,u0,cta0027.seg_B1,581956.0,585334.0
2689,sh,cta0027.seg_B1,585334.0,587574.0
2690,s,cta0027.seg_B1,587574.0,590130.0
2691,k,cta0027.seg_B1,590130.0,593416.0
2692,y4,cta0027.seg_B1,593416.0,595976.0
2693,z,cta0027.seg_B1,595976.0,598706.0
2694,a1,cta0027.seg_B1,598706.0,603736.0
2695,s,cta0027.seg_B1,603736.0,607320.0
2696,t,cta0027.seg_B1,607320.0,611110.0
2697,a0,cta0027.seg_B1,611110.0,617972.0
2698,v,cta0027.seg_B1,617972.0,620436.0
2699,y4,cta0027.seg_B1,620436.0,624678.0
2700,a1,cta0027.seg_B1,664212.0,668984.0
2701,v,cta0027.seg_B1,668984.0,671346.0
2702,o0,cta0027.seg_B1,671346.0,674264.0
2703,t,cta0027.seg_B1,674264.0,676938.0
2704,k,cta0027.seg_B1,676938.0,681040.0
2705,y0,cta0027.seg_B1,681040.0,684716.0
2706,h,cta0027.seg_B1,684716.0,687898.0
2707,s,cta0027.seg_B1,687898.0,694266.0
2708,o0,cta0027.seg_B1,694266.0,697468.0
2709,p,cta0027.seg_B1,697468.0,700682.0
2710,s,cta0027.seg_B1,700682.0,703084.0
2711,t,cta0027.seg_B1,703084.0,706424.0
2712,v',cta0027.seg_B1,706424.0,708162.0
2713,i4,cta0027.seg_B1,708162.0,709934.0
2714,n,cta0027.seg_B1,709934.0,711136.0
2715,n,cta0027.seg_B1,711136.0,712672.0
2716,e4,cta0027.seg_B1,712672.0,715520.0
2717,k,cta0027.seg_B1,715520.0,720714.0
2718,o0,cta0027.seg_B1,720714.0,724832.0
2719,m,cta0027.seg_B1,724832.0,727948.0
2720,n,cta0027.seg_B1,727948.0,729700.0
2721,y1,cta0027.seg_B1,729700.0,731848.0
2722,t',cta0027.seg_B1,731848.0,737856.0
2723,e4,cta0027.seg_B1,737856.0,743956.0
2724,p,cta0027.seg_B1,757850.0,759472.0
2725,a1,cta0027.seg_B1,759472.0,762978.0
2726,t,cta0027.seg_B1,762978.0,766788.0
2727,r',cta0027.seg_B1,766788.0,768074.0
2728,e0,cta0027.seg_B1,768074.0,771826.0
2729,b,cta0027.seg_B1,771826.0,775070.0
2730,u4,cta0027.seg_B1,775070.0,778260.0
2731,i4,cta0027.seg_B1,778260.0,779964.0
2732,c,cta0027.seg_B1,779964.0,785886.0
2733,y4,cta0027.seg_B1,785886.0,787616.0
2734,n,cta0027.seg_B1,787616.0,790354.0
2735,a1,cta0027.seg_B1,790354.0,793816.0
2736,v',cta0027.seg_B1,793816.0,796632.0
2737,e0,cta0027.seg_B1,796632.0,800468.0
2738,r,cta0027.seg_B1,800468.0,802540.0
2739,n,cta0027.seg_B1,802540.0,805810.0
2740,e4,cta0027.seg_B1,805810.0,810306.0
2741,d,cta0027.seg_B1,810306.0,813752.0
2742,a1,cta0027.seg_B1,813752.0,816724.0
2743,p,cta0027.seg_B1,816724.0,822082.0
2744,l,cta0027.seg_B1,822082.0,825070.0
2745,a0,cta0027.seg_B1,825070.0,831128.0
2746,t,cta0027.seg_B1,831128.0,835250.0
2747,a4,cta0027.seg_B1,835250.0,841012.0
2748,i1,cta0028.seg_B1,0.0,3926.0
2749,n,cta0028.seg_B1,3926.0,7598.0
2750,a0,cta0028.seg_B1,7598.0,12344.0
2751,ch,cta0028.seg_B1,12344.0,17786.0
2752,i4,cta0028.seg_B1,17786.0,19786.0
2753,n',cta0028.seg_B1,19786.0,23148.0
2754,i1,cta0028.seg_B1,23148.0,24768.0
2755,z,cta0028.seg_B1,24768.0,28214.0
2756,y1,cta0028.seg_B1,28214.0,29508.0
2757,e1,cta0028.seg_B1,29508.0,32936.0
2758,n,cta0028.seg_B1,32936.0,34704.0
2759,t',cta0028.seg_B1,34704.0,38488.0
2760,i1,cta0028.seg_B1,38488.0,39304.0
2761,r',cta0028.seg_B1,39304.0,40584.0
2762,i1,cta0028.seg_B1,40584.0,42946.0
2763,s,cta0028.seg_B1,42946.0,49908.0
2764,u0,cta0028.seg_B1,49908.0,54378.0
2765,y4,cta0028.seg_B1,54378.0,58736.0
2766,sh,cta0028.seg_B1,58736.0,64486.0
2767,m,cta0029.seg_B1,0.0,5366.0
2768,o0,cta0029.seg_B1,5366.0,9286.0
2769,zh,cta0029.seg_B1,9286.0,11720.0
2770,n,cta0029.seg_B1,11720.0,14478.0
2771,a4,cta0029.seg_B1,14478.0,16072.0
2772,k,cta0029.seg_B1,16072.0,19506.0
2773,a1,cta0029.seg_B1,19506.0,23282.0
2774,n',cta0029.seg_B1,23282.0,25280.0
2775,e0,cta0029.seg_B1,25280.0,28014.0
2776,sh,cta0029.seg_B1,28014.0,31506.0
2777,n,cta0029.seg_B1,31506.0,34078.0
2778,a4,cta0029.seg_B1,34078.0,36048.0
2779,p,cta0029.seg_B1,36048.0,38174.0
2780,a1,cta0029.seg_B1,38174.0,41476.0
2781,p,cta0029.seg_B1,41476.0,46162.0
2782,r,cta0029.seg_B1,46162.0,47468.0
2783,o0,cta0029.seg_B1,47468.0,50102.0
2784,b,cta0029.seg_B1,50102.0,53242.0
2785,o4,cta0029.seg_B1,53242.0,54778.0
2786,v,cta0029.seg_B1,54778.0,57316.0
2787,y4,cta0029.seg_B1,57316.0,59234.0
2788,t',cta0029.seg_B1,59234.0,63140.0
2789,a1,cta0029.seg_B1,65854.0,69542.0
2790,b,cta0029.seg_B1,69542.0,73130.0
2791,m',cta0029.seg_B1,73130.0,76220.0
2792,i1,cta0029.seg_B1,76220.0,78496.0
2793,n',cta0029.seg_B1,78496.0,81734.0
2794,a0,cta0029.seg_B1,81734.0,86438.0
2795,t',cta0029.seg_B1,86438.0,90164.0
2796,i0,cta0029.seg_B1,90164.0,92834.0
2797,h,cta0029.seg_B1,92834.0,94914.0
2798,k,cta0029.seg_B1,94914.0,100190.0
2799,o0,cta0029.seg_B1,100190.0,103730.0
2800,m,cta0029.seg_B1,103730.0,107266.0
2801,n,cta0029.seg_B1,107266.0,109280.0
2802,y4,cta0029.seg_B1,109280.0,111104.0
2803,t,cta0029.seg_B1,111104.0,114642.0
2804,u4,cta0029.seg_B1,114642.0,117502.0
2805,n,cta0029.seg_B1,117502.0,120498.0
2806,a1,cta0029.seg_B1,120498.0,123392.0
2807,sh,cta0029.seg_B1,123392.0,127282.0
2808,t,cta0029.seg_B1,127282.0,130750.0
2809,o0,cta0029.seg_B1,130750.0,134090.0
2810,t,cta0029.seg_B1,134090.0,137886.0
2811,o4,cta0029.seg_B1,137886.0,140280.0
2812,b,cta0029.seg_B1,140280.0,144790.0
2813,o0,cta0029.seg_B1,144790.0,149426.0
2814,l',cta0029.seg_B1,149426.0,151872.0
2815,e4,cta0029.seg_B1,151872.0,156530.0
2816,s,cta0029.seg_B1,156530.0,161722.0
2817,t,cta0029.seg_B1,161722.0,165412.0
2818,o0,cta0029.seg_B1,165412.0,169512.0
2819,y4,cta0029.seg_B1,169512.0,174910.0
2820,sc,cta0029.seg_B1,174910.0,183256.0
2821,e4,cta0029.seg_B1,183256.0,188700.0
2822,b,cta0029.seg_B1,210502.0,215248.0
2823,u0,cta0029.seg_B1,215248.0,219842.0
2824,d',cta0029.seg_B1,219842.0,222556.0
2825,i4,cta0029.seg_B1,222556.0,224630.0
2826,t,cta0029.seg_B1,224630.0,227912.0
2827,t,cta0029.seg_B1,227912.0,232596.0
2828,r,cta0029.seg_B1,232596.0,233844.0
2829,a1,cta0029.seg_B1,233844.0,237682.0
2830,j,cta0029.seg_B1,237682.0,239800.0
2831,n,cta0029.seg_B1,239800.0,243940.0
2832,o0,cta0029.seg_B1,243940.0,248202.0
2833,j,cta0029.seg_B1,248202.0,250262.0
2834,a1,cta0029.seg_B1,250262.0,251994.0
2835,b,cta0029.seg_B1,251994.0,257130.0
2836,m',cta0029.seg_B1,257130.0,260552.0
2837,e0,cta0029.seg_B1,260552.0,264436.0
2838,n,cta0029.seg_B1,264436.0,269232.0
2839,e0,cta0029.seg_B1,286728.0,291376.0
2840,t,cta0029.seg_B1,291376.0,295470.0
2841,e4,cta0029.seg_B1,295470.0,297242.0
2842,n',cta0029.seg_B1,297242.0,300140.0
2843,i1,cta0029.seg_B1,300140.0,302160.0
2844,s,cta0029.seg_B1,302160.0,306032.0
2845,t,cta0029.seg_B1,306032.0,310110.0
2846,r,cta0029.seg_B1,310110.0,311506.0
2847,a0,cta0029.seg_B1,311506.0,316728.0
2848,sh,cta0029.seg_B1,316728.0,321142.0
2849,n,cta0029.seg_B1,321142.0,325560.0
2850,a4,cta0029.seg_B1,325560.0,329106.0
2851,n,cta0030.seg_B1,0.0,5396.0
2852,a0,cta0030.seg_B1,5396.0,10930.0
2853,d,cta0030.seg_B1,10930.0,13866.0
2854,e4,cta0030.seg_B1,13866.0,17300.0
2855,d',cta0030.seg_B1,17300.0,23306.0
2856,e0,cta0030.seg_B1,23306.0,27606.0
2857,j,cta0030.seg_B1,27606.0,29556.0
2858,s,cta0030.seg_B1,29556.0,32522.0
2859,t,cta0030.seg_B1,32522.0,35988.0
2860,y4,cta0030.seg_B1,35988.0,37374.0
2861,v,cta0030.seg_B1,37374.0,39128.0
2862,y4,cta0030.seg_B1,39128.0,41576.0
2863,t',cta0030.seg_B1,41576.0,45456.0
2864,i1,cta0030.seg_B1,45456.0,46876.0
2865,n,cta0030.seg_B1,46876.0,49314.0
2866,y1,cta0030.seg_B1,49314.0,51532.0
2867,r,cta0030.seg_B1,51532.0,54088.0
2868,g',cta0030.seg_B1,54088.0,58366.0
2869,i0,cta0030.seg_B1,58366.0,61740.0
2870,ch,cta0030.seg_B1,61740.0,67814.0
2871,n,cta0030.seg_B1,67814.0,71020.0
2872,a4,cta0030.seg_B1,71020.0,76542.0
2873,k,cta0031.seg_B1,0.0,3154.0
2874,a0,cta0031.seg_B1,3154.0,9668.0
2875,zh,cta0031.seg_B1,9668.0,12634.0
2876,d,cta0031.seg_B1,12634.0,16116.0
2877,y4,cta0031.seg_B1,16116.0,19654.0
2878,d',cta0031.seg_B1,19654.0,25000.0
2879,e0,cta0031.seg_B1,25000.0,30646.0
2880,n',cta0031.seg_B1,30646.0,33780.0
2881,sh,cta0031.seg_B1,33780.0,38758.0
2882,t,cta0031.seg_B1,38758.0,41958.0
2883,o0,cta0031.seg_B1,41958.0,45898.0
2884,t,cta0031.seg_B1,45898.0,49202.0
2885,y4,cta0031.seg_B1,49202.0,51526.0
2886,d',cta0031.seg_B1,51526.0,57244.0
2887,e0,cta0031.seg_B1,57244.0,61768.0
2888,l,cta0031.seg_B1,61768.0,65272.0
2889,y4,cta0031.seg_B1,65272.0,66918.0
2890,t',cta0031.seg_B1,66918.0,74648.0
2891,l,cta0032.seg_B1,0.0,5446.0
2892,u0,cta0032.seg_B1,5446.0,8460.0
2893,ch,cta0032.seg_B1,8460.0,11598.0
2894,sh,cta0032.seg_B1,11598.0,14398.0
2895,y4,cta0032.seg_B1,14398.0,15980.0
2896,f,cta0032.seg_B1,15980.0,18606.0
2897,s',cta0032.seg_B1,18606.0,23040.0
2898,u1,cta0032.seg_B1,23040.0,24824.0
2899,v,cta0032.seg_B1,24824.0,26858.0
2900,o0,cta0032.seg_B1,26858.0,30708.0
2901,n,cta0032.seg_B1,30708.0,33424.0
2902,e1,cta0032.seg_B1,33424.0,36926.0
2903,j,cta0032.seg_B1,36926.0,38338.0
2904,t',cta0032.seg_B1,38338.0,44350.0
2905,i0,cta0032.seg_B1,44350.0,46318.0
2906,m,cta0032.seg_B1,46318.0,51162.0
2907,a0,cta0032.seg_B1,51162.0,56274.0
2908,k,cta0032.seg_B1,56274.0,61188.0
2909,l',cta0032.seg_B1,61188.0,63858.0
2910,e4,cta0032.seg_B1,63858.0,66436.0
2911,r,cta0032.seg_B1,66436.0,69186.0
2912,a4,cta0032.seg_B1,69186.0,74350.0
2913,u1,cta0033.seg_B1,0.0,5488.0
2914,l',cta0033.seg_B1,5488.0,9524.0
2915,u0,cta0033.seg_B1,9524.0,14920.0
2916,s',cta0033.seg_B1,14920.0,21092.0
2917,i4,cta0033.seg_B1,21092.0,26090.0
2918,j,cta0033.seg_B1,26090.0,28438.0
2919,e0,cta0033.seg_B1,28438.0,30608.0
2920,z',cta0033.seg_B1,30608.0,32898.0
2921,z,cta0033.seg_B1,32898.0,35172.0
2922,n,cta0033.seg_B1,35172.0,37730.0
2923,a1,cta0033.seg_B1,37730.0,40534.0
2924,k,cta0033.seg_B1,40534.0,45312.0
2925,o0,cta0033.seg_B1,45312.0,48176.0
2926,m,cta0033.seg_B1,48176.0,50856.0
2927,y4,cta0033.seg_B1,50856.0,53338.0
2928,j,cta0033.seg_B1,53338.0,54738.0
2929,m,cta0033.seg_B1,54738.0,59342.0
2930,a0,cta0033.seg_B1,59342.0,65346.0
2931,k,cta0033.seg_B1,65346.0,69298.0
2932,l',cta0033.seg_B1,69298.0,71462.0
2933,e4,cta0033.seg_B1,71462.0,74420.0
2934,r,cta0033.seg_B1,74420.0,77780.0
2935,s,cta0033.seg_B1,87548.0,91796.0
2936,t,cta0033.seg_B1,91796.0,95032.0
2937,y1,cta0033.seg_B1,95032.0,96732.0
2938,r',cta0033.seg_B1,96732.0,98660.0
2939,i1,cta0033.seg_B1,98660.0,101970.0
2940,ch,cta0033.seg_B1,101970.0,108416.0
2941,o0,cta0033.seg_B1,108416.0,114032.0
2942,k,cta0033.seg_B1,114032.0,119600.0
2943,o0,cta0033.seg_B1,128314.0,133838.0
2944,ch,cta0033.seg_B1,133838.0,139382.0
2945,i4,cta0033.seg_B1,139382.0,141544.0
2946,n',cta0033.seg_B1,141544.0,144572.0
2947,m',cta0033.seg_B1,144572.0,148520.0
2948,i0,cta0033.seg_B1,148520.0,153648.0
2949,l,cta0033.seg_B1,153648.0,158080.0
2950,y4,cta0033.seg_B1,158080.0,160466.0
2951,j,cta0033.seg_B1,160466.0,164298.0
2952,o0,cta0034.seg_B1,0.0,5518.0
2953,n,cta0034.seg_B1,5518.0,8164.0
2954,p,cta0034.seg_B1,8164.0,12060.0
2955,r,cta0034.seg_B1,12060.0,13356.0
2956,a0,cta0034.seg_B1,13356.0,17804.0
2957,v,cta0034.seg_B1,17804.0,19518.0
2958,d,cta0034.seg_B1,19518.0,21968.0
2959,y4,cta0034.seg_B1,21968.0,24582.0
2960,n',cta0034.seg_B1,24582.0,26602.0
2961,i1,cta0034.seg_B1,26602.0,28666.0
2962,k,cta0034.seg_B1,28666.0,31880.0
2963,a1,cta0034.seg_B1,31880.0,35134.0
2964,m,cta0034.seg_B1,35134.0,37620.0
2965,u0,cta0034.seg_B1,37620.0,41032.0
2966,n',cta0034.seg_B1,41032.0,43172.0
2967,e1,cta0034.seg_B1,43172.0,45102.0
2968,d,cta0034.seg_B1,45102.0,47944.0
2969,a1,cta0034.seg_B1,47944.0,51960.0
2970,j,cta0034.seg_B1,51960.0,54912.0
2971,o0,cta0034.seg_B1,54912.0,57710.0
2972,c,cta0034.seg_B1,57710.0,60182.0
2973,s,cta0034.seg_B1,60182.0,63752.0
2974,v,cta0034.seg_B1,63752.0,65682.0
2975,e1,cta0034.seg_B1,65682.0,68226.0
2976,i1,cta0034.seg_B1,68226.0,70530.0
2977,v,cta0034.seg_B1,70530.0,73444.0
2978,o0,cta0034.seg_B1,73444.0,76516.0
2979,a0,cta0034.seg_B1,76516.0,86106.0
2980,d,cta0034.seg_B1,86106.0,89542.0
2981,r',cta0034.seg_B1,89542.0,91292.0
2982,i4,cta0034.seg_B1,91292.0,93206.0
2983,s,cta0034.seg_B1,93206.0,98746.0
2984,y4,cta0034.seg_B1,98746.0,99948.0
2985,i1,cta0034.seg_B1,99948.0,102928.0
2986,t',cta0034.seg_B1,102928.0,106912.0
